SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BECTORFOOD, EQ, 28-May-2021,418.95,422,425,412.25,415.5,416.95,417.15,314456,1311.76,10401,145603,46.3
BEDMUTHA, EQ, 28-May-2021,24.45,26.55,26.55,23,23,23.45,24.46,15568,3.81,174,9156,58.81
BEL, EQ, 28-May-2021,148.55,148.5,149.6,144.4,144.95,144.85,145.87,14875105,21697.72,78029,6402692,43.04
BEML, EQ, 28-May-2021,1320.55,1322,1330.9,1308,1312.2,1311.25,1317.23,237436,3127.58,8732,92087,38.78
BEPL, EQ, 28-May-2021,160.4,160.95,162.9,159.5,160.9,160.3,161.32,576428,929.88,7342,300455,52.12
BERGEPAINT, EQ, 28-May-2021,798.3,804,813.45,797.3,801.85,802.25,804.92,1480546,11917.16,41592,300266,20.28
BESTAGRO, EQ, 28-May-2021,285.65,285.65,289.95,275.05,281.4,281.1,282.91,46477,131.49,718,37816,81.36
BETA, SM, 28-May-2021,316.9,301.1,301.1,301.1,301.1,301.1,301.1,3200,9.64,4,3200,100
BFINVEST, EQ, 28-May-2021,320.95,322.8,328,315.05,315.05,317.05,322.55,30752,99.19,1768,12864,41.83
BFUTILITIE, EQ, 28-May-2021,313.6,315.2,319.9,305.8,308,307.95,312.74,340509,1064.92,6920,119404,35.07
BGRENERGY, EQ, 28-May-2021,62.35,62.15,62.9,58.6,58.8,58.8,60.26,374856,225.89,3675,233701,62.34
BHAGERIA, EQ, 28-May-2021,200.65,201.5,201.5,196,196,196.65,197.7,85955,169.94,2450,53142,61.83
BHAGYANGR, EQ, 28-May-2021,54.6,56.85,57.1,54.05,55,55.3,55.65,74250,41.32,663,39547,53.26
BHAGYAPROP, EQ, 28-May-2021,28.9,28.9,29.5,28.45,29,28.8,28.75,6562,1.89,92,5454,83.11
BHANDARI, EQ, 28-May-2021,2.7,2.8,2.8,2.75,2.8,2.8,2.8,346277,9.69,170,324350,93.67
BHARATFORG, EQ, 28-May-2021,682.75,689.8,694.85,674.1,676.8,677.55,686.38,4109401,28206.2,62073,1322734,32.19
BHARATGEAR, EQ, 28-May-2021,105.2,106.45,107.7,103,103,103.35,105.47,59725,62.99,2055,26005,43.54
BHARATRAS, EQ, 28-May-2021,12112.6,12259,13200,12173.85,12907.4,12929.9,12935.64,37179,4809.34,13566,5629,15.14
BHARATWIRE, EQ, 28-May-2021,54.6,55,56.75,53.2,53.2,54,54.66,17115,9.36,226,12534,73.23
BHARTIARTL, EQ, 28-May-2021,519.8,522.25,528.5,520.4,524.5,523.6,524.41,10060110,52756.57,122048,4417063,43.91
BHEL, EQ, 28-May-2021,73.3,73.95,74.55,71.55,72,71.9,72.92,51857599,37813.4,91113,10034651,19.35
BIGBLOC, EQ, 28-May-2021,91.55,90.95,91.85,88,88.05,88.3,88.95,3279,2.92,54,1387,42.3
BIL, BE, 28-May-2021,211.55,218,221,214.5,216,216.65,216.88,8413,18.25,178, -, -
BINDALAGRO, EQ, 28-May-2021,24.95,25.5,25.9,23.15,23.85,23.65,24.33,441747,107.5,2331,278426,63.03
BIOCON, EQ, 28-May-2021,381.9,383,386.2,380.1,382.55,382.15,383.34,2268969,8697.81,27921,610089,26.89
BIOFILCHEM, EQ, 28-May-2021,70.2,71.05,71.05,69.5,69.75,69.65,69.82,43880,30.64,1006,28289,64.47
BIRET, RR, 28-May-2021,250.02,251,252.7,250.07,251,251.13,250.96,345000,865.83,227,340200,98.61
BIRLACABLE, EQ, 28-May-2021,75.1,75.75,79.55,74.2,77.7,77.55,77.7,539385,419.12,6107,217876,40.39
BIRLACORPN, EQ, 28-May-2021,1225.6,1237,1238.25,1206,1219,1221.8,1217.13,79537,968.07,6075,39029,49.07
BIRLAMONEY, EQ, 28-May-2021,47.65,48.35,48.65,46.9,47.5,47.25,47.71,252462,120.46,2993,99923,39.58
BIRLATYRE, EQ, 28-May-2021,28.4,28.3,28.5,27.9,27.95,27.95,28.16,319366,89.93,2708,256150,80.21
BLBLIMITED, EQ, 28-May-2021,6.75,6.75,6.75,6.5,6.7,6.7,6.65,17499,1.16,62,14952,85.44
BLISSGVS, EQ, 28-May-2021,109.15,109.75,110.9,108,108.35,108.2,108.77,331874,360.98,3858,192748,58.08
BLKASHYAP, EQ, 28-May-2021,20.05,20.9,21,19.05,19.2,19.15,19.82,633412,125.54,1230,430508,67.97
BLS, EQ, 28-May-2021,108.7,109.8,111.5,107.7,108.5,108.05,109.05,214726,234.16,4018,137937,64.24
BLUEDART, EQ, 28-May-2021,6003.1,6033.15,6140,6025.5,6110,6096.45,6098.51,32913,2007.2,4966,17383,52.81
BLUESTARCO, EQ, 28-May-2021,835.7,840.1,843,824.1,829.55,827.2,831.64,74818,622.22,5296,30183,40.34
BODALCHEM, EQ, 28-May-2021,106.7,107.15,108.9,102.8,103.6,103.1,105.04,1163883,1222.51,12231,559868,48.1
BOHRA, SM, 28-May-2021,6.65,6.95,6.95,6.95,6.95,6.95,6.95,44000,3.06,20,44000,100
BOMDYEING, EQ, 28-May-2021,81.45,82.15,83.45,79.1,79.65,79.75,81.25,4312151,3503.55,20960,1073881,24.9
BOROLTD, EQ, 28-May-2021,243.7,236.9,236.9,225.35,226.85,226.05,229.4,756294,1734.97,17118,356432,47.13
BORORENEW, EQ, 28-May-2021,283.3,284.7,284.9,272,273.95,272.9,276.01,824231,2274.98,17615,505360,61.31
BOSCHLTD, EQ, 28-May-2021,15067.9,15100,15189.9,15002.65,15100,15104.45,15105.38,20109,3037.54,5547,4574,22.75
BPCL, EQ, 28-May-2021,467.85,475,479.9,468.5,472.4,471.5,473.87,14656852,69453.79,231072,4477198,30.55
BPL, EQ, 28-May-2021,35.4,35.45,35.9,34.1,34.35,34.25,34.8,149076,51.88,1135,104655,70.2
BRFL, EQ, 28-May-2021,6.75,6.9,6.9,6.65,6.65,6.65,6.72,354446,23.82,496,308418,87.01
BRIGADE, EQ, 28-May-2021,265.8,269.1,269.3,262.5,267,265.1,265.27,262289,695.78,8148,188074,71.7
BRIGHT, SM, 28-May-2021,10.1,10.7,10.7,10.7,10.7,10.7,10.7,6000,0.64,2,6000,100
BRITANNIA, EQ, 28-May-2021,3414.65,3417,3449,3410,3428.7,3423.45,3425.33,249529,8547.19,19390,124083,49.73
BRITANNIA, N2, 28-May-2021,32.47,32.47,32.51,32.33,32.46,32.46,32.46,8662,2.81,52,8649,99.85
BRNL, EQ, 28-May-2021,30.3,31,31.25,30,30.05,30.2,30.65,160322,49.14,1726,93878,58.56
BROOKS, EQ, 28-May-2021,107.4,110.25,110.3,102.05,102.4,102.85,104.19,85313,88.88,1282,50415,59.09
BSE, EQ, 28-May-2021,910.6,921,949,910,938,936.75,928.16,2434619,22597.26,64288,441192,18.12
BSHSL, EQ, 28-May-2021,191.5,190.95,191.5,182.05,183,183.7,185.19,8049,14.91,339,4795,59.57
BSL, EQ, 28-May-2021,48.65,49,50.5,47.25,49.85,50.1,49.68,49964,24.82,742,37393,74.84
BSLGOLDETF, EQ, 28-May-2021,4446.8,4421,4469,4403,4429,4424.55,4424.15,279,12.34,84,139,49.82
BSLNIFTY, EQ, 28-May-2021,168.49,171.9,173,166.25,169.58,169.64,169.95,848,1.44,59,458,54.01
BSOFT, EQ, 28-May-2021,326.8,327.9,332.4,318.25,321,321.7,322.39,2020128,6512.66,38214,628030,31.09
BTML, SM, 28-May-2021,71.5,72.75,73,72.75,73,72.85,72.88,2400,1.75,2,2400,100
BURGERKING, EQ, 28-May-2021,152.05,153.7,153.7,146.15,147.05,146.9,148.75,2751795,4093.43,31648,1320138,47.97
BUTTERFLY, EQ, 28-May-2021,846.65,846,849.8,800,801,803.2,812.54,107546,873.85,5885,67712,62.96
BVCL, BE, 28-May-2021,24,24.1,25.2,23.7,23.7,24.2,24.42,10462,2.55,75, -, -
BYKE, EQ, 28-May-2021,29.55,31,35.45,29.6,34.1,34.2,33.7,3215950,1083.82,13077,1050435,32.66
CADILAHC, EQ, 28-May-2021,626.85,626.85,627.95,612.5,621.25,621.3,620.19,6438083,39928.47,86075,1742487,27.07
CADSYS, SM, 28-May-2021,28.4,29.75,29.8,28.1,28.1,28.1,29.39,14000,4.12,7,12000,85.71
CALSOFT, EQ, 28-May-2021,10.15,10.6,10.6,9.7,9.75,9.7,9.97,66644,6.64,236,54332,81.53
CAMLINFINE, EQ, 28-May-2021,185.7,186.6,186.95,178,179.45,179.85,181.43,702843,1275.15,15768,422897,60.17
CAMS, EQ, 28-May-2021,2419.4,2442.8,2525,2441,2508,2509.35,2485.74,283933,7057.84,24939,77237,27.2
CANBK, EQ, 28-May-2021,153.65,156.1,162.9,154.8,161.45,161.9,159,60544144,96264.71,204690,18056701,29.82
CANDC, BZ, 28-May-2021,4.5,4.7,4.7,4.45,4.7,4.7,4.65,6669,0.31,22, -, -
CANFINHOME, EQ, 28-May-2021,546.7,551,552,528.2,533,531.05,541.54,242956,1315.71,9090,141682,58.32
CANTABIL, EQ, 28-May-2021,378.85,384.6,388.7,378.55,388.7,380.7,381.2,92162,351.32,2566,13243,14.37
CAPACITE, EQ, 28-May-2021,205.5,205.5,207.55,198.65,198.95,201.1,202.58,113880,230.7,5443,80274,70.49
CAPLIPOINT, EQ, 28-May-2021,600.5,605,605.9,592,596.9,594.5,597.95,112887,675.01,5753,55634,49.28
CAPTRUST, EQ, 28-May-2021,91.85,91.95,92,88,90,89.65,89.58,11249,10.08,274,6492,57.71
CARBORUNIV, EQ, 28-May-2021,602.9,602.9,608.05,595.25,598.95,602.05,603.25,116502,702.8,8746,60895,52.27
CAREERP, EQ, 28-May-2021,131.85,132.5,133.7,130.4,130.75,130.8,131.98,27837,36.74,862,15447,55.49
CARERATING, EQ, 28-May-2021,570.25,572.65,583.1,569.95,575.15,575.2,575.86,151141,870.36,4329,90205,59.68
CASTROLIND, EQ, 28-May-2021,136.85,136.8,138.1,134.1,134.3,134.65,135.94,1552609,2110.66,12430,691569,44.54
CCCL, BE, 28-May-2021,0.55,0.6,0.6,0.6,0.6,0.6,0.6,356595,2.14,187, -, -
CCHHL, BE, 28-May-2021,5.75,5.95,6,5.75,5.95,5.9,5.91,155996,9.21,363, -, -
CCL, EQ, 28-May-2021,355.2,359,369,352.25,366,364.7,361.82,2588564,9365.88,48185,1003152,38.75
CDSL, EQ, 28-May-2021,892.6,898.95,986.9,895.05,986.8,971.65,948.21,3098824,29383.44,108517,757573,24.45
CEATLTD, EQ, 28-May-2021,1306.45,1313.3,1328,1308.2,1319.8,1319.25,1319.35,153220,2021.51,10338,58516,38.19
CEBBCO, EQ, 28-May-2021,20.8,21.45,21.45,19.8,19.95,19.85,20.07,172634,34.65,570,120188,69.62
CELEBRITY, EQ, 28-May-2021,6.45,6.6,6.75,6.25,6.75,6.75,6.63,104890,6.96,208,86018,82.01
CENTENKA, EQ, 28-May-2021,301.8,301,336.35,301,328.35,327.25,323.66,743501,2406.4,18185,328030,44.12
CENTEXT, EQ, 28-May-2021,6.5,6.6,7.55,6.5,6.95,6.9,7.02,2697742,189.3,2373,1343473,49.8
CENTRALBK, EQ, 28-May-2021,19.3,19.45,19.65,19.2,19.3,19.25,19.41,9297247,1804.9,10801,4872841,52.41
CENTRUM, EQ, 28-May-2021,36.75,36.15,37.1,35.8,36.25,36.45,36.82,1602095,589.9,2497,910565,56.84
CENTUM, EQ, 28-May-2021,404.15,402.4,416,387.05,396,395.75,397.38,29766,118.29,1642,16781,56.38
CENTURYPLY, EQ, 28-May-2021,405.4,404,424.25,403.05,411,411.15,416.66,453457,1889.36,17285,251057,55.37
CENTURYTEX, EQ, 28-May-2021,510.45,510.45,515,498.3,501.5,501.5,506.04,425872,2155.06,7720,166517,39.1
CERA, EQ, 28-May-2021,4018,4099,4135.95,3955,3989.35,3995.5,4040.19,5209,210.45,1410,1597,30.66
CEREBRAINT, EQ, 28-May-2021,53.55,54,54.5,52,52.7,52.4,53.65,1832349,983.04,3396,929480,50.73
CESC, EQ, 28-May-2021,670,671.15,680.9,665.05,670,667,672.04,230172,1546.85,7923,112486,48.87
CGCL, EQ, 28-May-2021,461,460,497,459,462.35,462.7,474.6,119668,567.94,7735,31757,26.54
CGPOWER, EQ, 28-May-2021,88.65,89.4,90,87.05,87.4,87.75,88.68,2243090,1989.14,11258,1314057,58.58
CHALET, EQ, 28-May-2021,175.5,176.45,180.5,173.4,180.5,178.45,176.71,460742,814.17,7760,247677,53.76
CHAMBLFERT, EQ, 28-May-2021,298,298,298.45,283.2,285.8,284.15,289.05,913150,2639.46,20980,512845,56.16
CHEMBOND, EQ, 28-May-2021,202.65,204,204,199.2,200.8,200.05,201.51,27061,54.53,928,15419,56.98
CHEMCON, EQ, 28-May-2021,438.8,442.2,449.8,441,442,442.2,445.32,308518,1373.89,10461,104893,34
CHEMFAB, EQ, 28-May-2021,152.95,154.65,154.65,146.7,148.9,147.65,149.54,24197,36.18,879,13275,54.86
CHENNPETRO, EQ, 28-May-2021,134.4,135,138.8,132.5,134,133.4,135.72,1549491,2103.04,16677,580980,37.49
CHOLAFIN, EQ, 28-May-2021,537.8,535,547,531.15,542.55,544.05,538.77,3401465,18326.13,56728,815665,23.98
CHOLAHLDNG, EQ, 28-May-2021,649.85,646,655,636.3,642,643.5,647.36,177413,1148.49,6383,99071,55.84
CIGNITITEC, EQ, 28-May-2021,417.1,424.9,424.9,412.3,412.35,414.45,417.77,33614,140.43,1388,19328,57.5
CINELINE, EQ, 28-May-2021,43.6,43.6,43.6,41.1,41.7,41.65,41.86,132934,55.65,1353,78880,59.34
CINEVISTA, BE, 28-May-2021,12.5,13,13,11.95,12.15,12.1,12.19,29698,3.62,127, -, -
CIPLA, EQ, 28-May-2021,942.35,940.2,947.35,931,934,934.35,938.43,2156991,20241.95,61557,569746,26.41
CLEDUCATE, EQ, 28-May-2021,89.55,90.45,94,89.15,92.8,92.1,92.97,48932,45.49,932,32726,66.88
CLNINDIA, EQ, 28-May-2021,490.9,490.9,492.25,482.05,485.25,485.75,487.02,81292,395.91,3136,55277,68
CLSEL, EQ, 28-May-2021,129.15,131.9,132,127.75,129.65,130,130.15,98176,127.78,2008,64135,65.33
CMICABLES, EQ, 28-May-2021,47,48.4,48.65,45.7,45.7,46.3,47,33743,15.86,382,20543,60.88
CMMIPL, SM, 28-May-2021,17.65,18.5,18.5,18.5,18.5,18.5,18.5,12000,2.22,4,12000,100
COALINDIA, EQ, 28-May-2021,144.55,145.6,148.8,144.75,147.1,146.9,147.25,16465504,24245.84,76228,2772681,16.84
COCHINSHIP, EQ, 28-May-2021,381.35,384,385.35,378.15,381.05,379.55,381.24,129843,495.01,4094,77226,59.48
COFFEEDAY, EQ, 28-May-2021,41.45,41.15,41.4,37.35,37.35,37.35,39.05,7431356,2901.73,25190,4056393,54.58
COFORGE, EQ, 28-May-2021,3495.9,3510,3585,3500,3544,3543.05,3544.8,649978,23040.42,36819,133265,20.5
COLPAL, EQ, 28-May-2021,1684.85,1684.85,1722.75,1684.85,1708,1711.15,1710.04,774748,13248.53,39736,329081,42.48
COMPINFO, EQ, 28-May-2021,25.55,25.55,25.75,23.05,24,23.95,24.33,1067961,259.79,4644,496366,46.48
COMPUSOFT, EQ, 28-May-2021,11,11.5,12,10,10.2,10.2,10.75,1033304,111.12,2792,608196,58.86
CONCOR, EQ, 28-May-2021,667.7,674,676.55,661.8,667.5,667.65,668.55,3714443,24832.73,66569,1435717,38.65
CONFIPET, EQ, 28-May-2021,64,64.2,64.9,61.1,61.95,61.75,62.9,1259089,791.94,8883,785466,62.38
CONSOFINVT, EQ, 28-May-2021,59.8,60.75,61.9,60,61,61.3,61.13,33607,20.54,134,31219,92.89
CONTI, SM, 28-May-2021,5.65,5.45,5.45,5.45,5.45,5.45,5.45,3333,0.18,1,3333,100
CONTROLPR, EQ, 28-May-2021,367.85,367.65,374.55,359,364,362.85,366.03,20409,74.7,1584,12154,59.55
CORALFINAC, EQ, 28-May-2021,33.15,33.9,36.8,30.35,31.7,32.05,33.31,1212067,403.68,5934,484267,39.95
CORDSCABLE, EQ, 28-May-2021,49.55,50.35,53.9,46.5,50.05,50.15,51.59,695756,358.93,5397,228790,32.88
COROMANDEL, EQ, 28-May-2021,820.45,824,834.2,809,810.3,811.05,816.31,299768,2447.04,10607,164742,54.96
COSMOFILMS, EQ, 28-May-2021,806.65,806,814.95,800,800.2,801.95,806.16,56825,458.1,3337,35288,62.1
COUNCODOS, EQ, 28-May-2021,2.4,2.5,2.5,2.3,2.35,2.3,2.41,212059,5.1,249,149990,70.73
COX&KINGS, BZ, 28-May-2021,1.35,1.4,1.4,1.4,1.4,1.4,1.4,404441,5.66,341, -, -
CPSEETF, EQ, 28-May-2021,24.79,24.99,25.04,24.7,24.76,24.72,24.86,2404484,597.74,103185,1416552,58.91
CRAFTSMAN, EQ, 28-May-2021,1632.6,1638,1685,1585,1639.95,1639.9,1645.27,141693,2331.23,13868,46255,32.64
CREATIVE, EQ, 28-May-2021,90.55,92,92.4,85.55,86.05,87.85,89.03,76135,67.78,1123,48891,64.22
CREDITACC, EQ, 28-May-2021,655.05,650.35,673.55,640.5,643,647.3,655.34,77392,507.18,8252,38362,49.57
CREST, EQ, 28-May-2021,96.25,97.95,101.5,95,95.25,95.95,98.11,32324,31.71,1090,16137,49.92
CRISIL, EQ, 28-May-2021,1942.5,1945.35,1972.05,1915,1925.25,1922.65,1943.91,15148,294.46,2800,5230,34.53
CROMPTON, EQ, 28-May-2021,400.6,404,404,392.05,394.9,394.05,396.65,580586,2302.91,20958,317983,54.77
CROWN, SM, 28-May-2021,56.15,55,55,53.35,53.35,53.35,53.9,3000,1.62,2,3000,100
CSBBANK, EQ, 28-May-2021,316.05,320,320.25,312,314.85,312.55,316.36,290315,918.45,6310,94473,32.54
CTE, EQ, 28-May-2021,34.75,36.35,36.45,35.2,36.45,36.45,36.38,37014,13.47,313,28512,77.03
CUB, EQ, 28-May-2021,173.9,174.4,175.4,172.25,174.3,173.75,173.97,950380,1653.39,7189,319218,33.59
CUBEXTUB, BE, 28-May-2021,28.05,27.8,28.7,26.65,27.15,27.15,27.16,16956,4.61,90, -, -
CUMMINSIND, EQ, 28-May-2021,771.75,781.6,805,776.1,789.5,791.05,790.2,3272553,25859.77,68338,503889,15.4
CUPID, EQ, 28-May-2021,238.6,239.8,248,235,237.6,236.3,239.25,84118,201.25,2799,55069,65.47
CYBERMEDIA, EQ, 28-May-2021,10.65,11.1,11.15,10.15,10.45,10.4,10.62,32717,3.47,718,23360,71.4
CYBERTECH, EQ, 28-May-2021,144.45,144.05,150.75,141.3,145,145.5,146.77,337190,494.89,6904,122793,36.42
CYIENT, EQ, 28-May-2021,815.3,817.5,824.9,811,815,816.85,819.31,118976,974.79,8251,71604,60.18
DAAWAT, EQ, 28-May-2021,76.6,76.6,77.4,72.65,74.3,74.15,74.65,4467288,3334.76,24406,2231806,49.96
DABUR, EQ, 28-May-2021,527.2,530,532.9,528.05,531.05,530.4,529.98,1322812,7010.6,36707,701589,53.04
DALALSTCOM, BE, 28-May-2021,0.8,0.85,0.85,0.75,0.8,0.8,0.78,30811,0.24,30, -, -
DALBHARAT, EQ, 28-May-2021,1821.05,1825,1829,1767,1778.55,1776.1,1794.73,71606,1285.13,7611,53961,75.36
DALMIASUG, EQ, 28-May-2021,330,332.15,334,320.1,320.5,322.95,325.97,146025,476,5734,80096,54.85
DAMODARIND, EQ, 28-May-2021,33.6,33.9,34.5,32.2,32.4,32.7,33.29,42280,14.07,255,14000,33.11
DANGEE, BE, 28-May-2021,166.5,163,170.5,161.5,169.1,169,163.19,1827,2.98,31, -, -
DATAMATICS, EQ, 28-May-2021,153.1,155.5,155.5,144.75,147.2,145.55,148.99,545593,812.87,9012,243176,44.57
DBCORP, EQ, 28-May-2021,97.8,97.9,98.35,94.5,95,94.95,96.29,279243,268.87,4201,163737,58.64
DBL, EQ, 28-May-2021,561.35,565,570.1,513.1,543.05,544.35,554.62,327521,1816.5,10315,137320,41.93
DBREALTY, EQ, 28-May-2021,21.75,22.6,22.6,20.7,20.7,20.7,20.95,570588,119.51,1238,482720,84.6
DBSTOCKBRO, EQ, 28-May-2021,12.05,14.15,14.45,12.05,14.45,14.45,14.17,334478,47.38,915,117137,35.02
DCAL, EQ, 28-May-2021,212.7,215,218.7,205.5,207.5,208.55,212.03,1062930,2253.77,12348,495191,46.59
DCBBANK, EQ, 28-May-2021,104.95,106,106,103.85,104.3,104.15,104.75,1528591,1601.24,11338,863669,56.5
DCM, EQ, 28-May-2021,29.45,30.45,30.45,27.2,28,28.65,28.95,51902,15.02,251,42216,81.34
DCMFINSERV, EQ, 28-May-2021,1.85,1.9,1.9,1.8,1.8,1.8,1.83,57617,1.06,56,51305,89.04
DCMNVL, EQ, 28-May-2021,118.75,123.4,123.4,117.05,119,118.6,119.31,82738,98.71,562,54901,66.36
DCMSHRIRAM, EQ, 28-May-2021,698.6,705,716,674.15,689,689.55,699.99,487677,3413.7,17053,104356,21.4
DCW, EQ, 28-May-2021,37.75,38.3,39.6,37.95,38.25,38.1,38.72,3747416,1451.02,10540,1672905,44.64
DECCANCE, EQ, 28-May-2021,488.2,493.5,506.4,485.75,488.7,490.25,497.09,63182,314.07,5857,27852,44.08
DEEPAKFERT, EQ, 28-May-2021,290.2,291.5,314,286.75,309,307.55,304.52,2377384,7239.72,32855,842282,35.43
DEEPAKNTR, EQ, 28-May-2021,1765.3,1774.9,1800,1770.4,1795,1794.3,1789.86,679580,12163.55,28619,213299,31.39
DEEPENR, EQ, 28-May-2021,40.5,41.35,41.4,40,40,40.45,40.8,70885,28.92,748,52944,74.69
DEEPINDS, EQ, 28-May-2021,65.1,64.1,65.75,62.8,63.05,63.25,63.45,37306,23.67,419,31375,84.1
DELTACORP, EQ, 28-May-2021,173.85,175.25,176,170.85,172,171.7,173.21,1997272,3459.44,17628,750652,37.58
DELTAMAGNT, EQ, 28-May-2021,32.1,32.45,33.55,31.55,31.7,32.2,32.8,15876,5.21,204,12219,76.97
DEN, EQ, 28-May-2021,48.65,49,51.9,48.2,50.9,50.9,50.45,22874802,11540.32,37275,9787992,42.79
DENORA, EQ, 28-May-2021,382.8,381.95,382,370.05,371.3,372.8,374.5,35484,132.89,2563,12816,36.12
DFMFOODS, EQ, 28-May-2021,366.9,367.5,369.65,352.85,356,354.75,359.84,101210,364.19,3660,57067,56.38
DGCONTENT, EQ, 28-May-2021,9.25,9.5,9.5,8.45,8.85,8.9,8.9,35974,3.2,175,28794,80.04
DHAMPURSUG, EQ, 28-May-2021,322.25,327,327,312,313.3,313.5,317.8,358647,1139.79,8789,178763,49.84
DHANBANK, EQ, 28-May-2021,15.6,15.6,15.8,14.9,15.2,15,15.25,1624736,247.79,2795,1097778,67.57
DHANI, EQ, 28-May-2021,175.45,177.05,177.75,171.5,171.55,171.95,173.55,861704,1495.52,9741,644042,74.74
DHANILOANS, N3, 28-May-2021,1007.18,1005,1005,810,999.99,999.99,979.31,526,5.15,18,321,61.03
DHANILOANS, N5, 28-May-2021,1235,1249.99,1249.99,1247,1249.75,1249.75,1249.84,105,1.31,3,105,100
DHANILOANS, N6, 28-May-2021,1029.99,995,995,985,985,993,993,50,0.5,3,40,80
DHANILOANS, N7, 28-May-2021,1045,1020,1020,1020,1020,1020,1020,5,0.05,1,5,100
DHANILOANS, N8, 28-May-2021,1150.1,1230,1230,1229,1229,1229,1229.52,155,1.91,3,155,100
DHANILOANS, ND, 28-May-2021,1078.8,1060,1060,1060,1060,1060,1060,200,2.12,3,200,100
DHANILOANS, NF, 28-May-2021,995,985,985,985,985,985,985,10,0.1,1,10,100
DHANILOANS, NJ, 28-May-2021,976.6,1060,1060,1060,1060,1060,1060,50,0.53,4,50,100
DHANILOANS, NO, 28-May-2021,950,940,940,805.21,805.21,805.21,872.61,20,0.17,2,20,100
DHANILOANS, NP, 28-May-2021,1000.2,1030.8,1030.8,1030.8,1030.8,1030.8,1030.8,25,0.26,1,25,100
DHANIPP, E1, 28-May-2021,82.45,82.1,84,81,81.1,81.3,81.95,20120,16.49,509,11547,57.39
DHANUKA, EQ, 28-May-2021,859.35,872,935,872,907,905.65,911.85,901913,8224.08,40329,179944,19.95
DHARSUGAR, EQ, 28-May-2021,9.95,10,10.4,9.75,10.15,10.25,10.11,107124,10.83,594,71374,66.63
DHFL, EQ, 28-May-2021,18.1,18.1,18.2,17.5,17.55,17.55,17.77,1422258,252.76,5360,971576,68.31
DHFL, N6, 28-May-2021,331.17,350,350,330,330,330,340,2,0.01,2,2,100
DHFL, NC, 28-May-2021,349.99,365,365,345.14,345.14,345.14,345.71,35,0.12,2,35,100
DHFL, NN, 28-May-2021,349.99,346.01,347,346.01,347,347,346.84,240,0.83,2,240,100
DHFL, NP, 28-May-2021,346.1,347,347,346.21,346.21,346.84,346.84,50,0.17,2,50,100
DHFL, NQ, 28-May-2021,321.66,320.39,326,320.39,326,326,321.08,54,0.17,5,49,90.74
DHFL, NS, 28-May-2021,321.03,321,330,321,330,330,327.08,265,0.87,10,240,90.57
DHFL, NX, 28-May-2021,324.99,320,332.74,320,332.74,332.74,320.63,72,0.23,3,70,97.22
DHFL, Y1, 28-May-2021,325,325,325,325,325,325,325,50,0.16,1,50,100
DHUNINV, EQ, 28-May-2021,381.3,389.9,402,375.75,394.6,397.9,395.96,11474,45.43,533,6278,54.72
DIAMONDYD, EQ, 28-May-2021,580.35,592,599,570,587.3,583.8,589.16,28189,166.08,2032,16335,57.95
DIAPOWER, BZ, 28-May-2021,0.7,0.75,0.75,0.75,0.75,0.75,0.75,42208,0.32,49, -, -
DICIND, EQ, 28-May-2021,404.4,410.05,425,403.25,408.5,408.4,414.67,16584,68.77,769,9242,55.73
DIGISPICE, EQ, 28-May-2021,43.65,45.8,45.8,41.85,44.25,44.15,44.28,400112,177.18,2353,258443,64.59
DISHTV, EQ, 28-May-2021,15.55,15.7,17.65,14.8,15.9,15.9,16.3,65185354,10625.23,45086,28490785,43.71
DIVISLAB, EQ, 28-May-2021,4079.2,4092,4147.65,4078.55,4125,4120.25,4123.94,483595,19943.19,33624,119768,24.77
DIXON, EQ, 28-May-2021,3993.4,3950,4100,3850,3992.7,3996.65,4003.56,395716,15842.73,51554,149161,37.69
DLF, EQ, 28-May-2021,283.4,286,288.6,283.5,285.65,286.3,286.13,6276190,17957.9,49426,691563,11.02
DLINKINDIA, EQ, 28-May-2021,116.95,116.9,117,112.4,113.5,112.95,114.07,462719,527.81,7905,274884,59.41
DMART, EQ, 28-May-2021,3025.5,3052,3105.5,3000,3022,3022.1,3058.34,345903,10578.9,33570,109913,31.78
DNAMEDIA, EQ, 28-May-2021,1.9,1.95,1.95,1.95,1.95,1.95,1.95,25796,0.5,21,25796,100
DOLAT, EQ, 28-May-2021,69.7,71,72.8,67.6,68.95,68.85,69.33,384299,266.44,4735,239124,62.22
DOLLAR, EQ, 28-May-2021,336.65,336.9,366.5,332.1,341.95,343.4,351.38,1547102,5436.16,45175,401487,25.95
DONEAR, EQ, 28-May-2021,38.7,39,40.5,37.2,37.5,37.75,39.15,435546,170.51,3490,152599,35.04
DPABHUSHAN, EQ, 28-May-2021,141.8,141,144.95,139.95,142.75,142.25,142.58,17089,24.37,271,6891,40.32
DPSCLTD, EQ, 28-May-2021,13.05,13.25,13.4,12.65,12.95,12.8,12.95,32696,4.23,250,21126,64.61
DPWIRES, EQ, 28-May-2021,132.15,138,138,132.1,132.5,134.15,134.77,5690,7.67,301,3617,63.57
DRCSYSTEMS, BE, 28-May-2021,281.95,268.1,296,267.9,290,286.7,274.75,1355,3.72,81, -, -
